الرابط,اسم المنافسة,رقم المنافسة,الرقم المرجعي,الغرض من المنافسة,قيمة وثائق المنافسة,حالة المنافسة,مدة العقد,هل التأمين من متطلبات المنافسة,نوع المنافسة,الجهة الحكوميه,الوقت المتبقى,طريقة تقديم العروض,مطلوب ضمان الإبتدائي,الضمان النهائي,آخر موعد لإستلام الإستفسارات,آخر موعد لتقديم العروض,تاريخ فتح العروض,تاريخ فحص العروض,فترة التوقف,التاريخ المتوقع للترسية,تاريخ بدء الأعمال / الخدمات,بداية إرسال الأسئلة و الاستفسارات,اقصى مدة للاجابة على الاستفسارات,مكان فتح العرض,مجال التصنيف,مكان التنفيذ,التفاصيل,نشاط المنافسة,تشمل المنافسة على بنود توريد,أعمال الصيانة والتشغيل,عنوان الضمان الإبتدائى,أعمال  الإنشاء,الحزمة,نوع الاتفاقية,مدة الاتفاقية,عدد ايام استلام الاستفسارات,عدد أيام استلام العرض,قائمة الموردين المتقدمين,قائمة الموردين المرسى عليهم  -  ( ترسية كاملة ),الدول
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=T7AjtiQdbi4YPpJqxFrN5w==,تأمين محروقات ديزل وبنزين 91 لبلدية محافظة القويعية,2026/4,260139003380,تأمين محروقات ديزل وبنزين 91 ل...عرض المزيد...تأمين محروقات ديزل وبنزين 91 لبلدية محافظة القويعية,1000.00,معتمدة,120 يوم,لا,منافسة عامة,أمانة منطقة الرياض,"43
                           دقائق:2
                           ساعة:3
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,22/01/202603/08/1447,28/01/202609/08/144709:59 AM,28/01/202609/08/144710:00 AM,لا يوجد,5,01/02/202613/08/1447,03/02/202615/08/1447,14/01/202625/07/1447,1,بلدية محافظة القويعية,غير مطلوب,داخل المملكةمنطقة الرياضالقويعية,,البترول,لا,,بلدية محافظة القويعية,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=EcGEBLr6nHGfc7SPD0OX6A==,صيانة وتشغيل بئر الوديعة بقطاع شرورة التابعة لقيادة حرس الحدود بمنطقة نجران,26/4,260139003363,صيانة وتشغيل بءر الوديعة بقطاع...عرض المزيد...صيانة وتشغيل بءر الوديعة بقطاع شرورة التابعة لقيادة حرس الحدود بمنطقة نجران,200.00,مرحلة فحص العروض,30 يوم,لا,شراء مباشر,حرس الحدود,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,20/01/202601/08/1447,22/01/202603/08/144709:59 AM,لا يوجد,22/01/202603/08/144710:00 AM,,28/01/202609/08/1447,04/02/202616/08/1447,12/01/202623/07/1447,8,لا يوجد,غير مطلوب,داخل المملكةمنطقة نجرانشرورة,,إمدادات الكهرباء والغاز والمياه والبخار وتكييف الهواء,لا,,,محطات ضخ المياه والصرف الصحي,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=laKCwAtACp*@@**fWO*@@**LWqD2UQ==,تأمين وتوريد معدات وادوات مستلزمات ورش العلاقات للوحدات والميادين العسكرية بالمنطقة الجنوبية,أ/2026/29م,260139002696,متطلبات العلاقات العامة بإدارة...عرض المزيد...متطلبات العلاقات العامة بإدارة الملك فيصل العسكرية,1500.00,معتمدة,1 شهر,لا,منافسة عامة,القوات البرية,"43
                           دقائق:2
                           ساعة:4
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,22/01/202603/08/1447,29/01/202610/08/144709:59 AM,29/01/202610/08/144710:00 AM,لا يوجد,5,04/02/202616/08/1447,11/02/202623/08/1447,22/01/202603/08/1447,3,إدارة مدينة الملك فيصل العسكرية بخميس مشيط قسم المشتريات,غير مطلوب,داخل المملكةمنطقة عسيرخميس مشيط,,خدمات النشر والطباعة والدعاية والاعلان والإنتاج الفني,لا,,إدارة مدينة الملك فيصل العسكرية مدير قسم المشتريات,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=MaWj1dVwRUxWuB5*@@**iGvAbA==,تامين أجهزة متنوعة  لهذه المديرية بمدينة الرياض,3521,260139003281,تامين أجهزة متنوعة  لهذه المدي...عرض المزيد...تامين أجهزة متنوعة  لهذه المديرية بمدينة الرياض,500.00,معتمدة,45 يوم,لا,منافسة عامة,المباحث العامة,"43
                           دقائق:23
                           ساعة:6
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,25/01/202606/08/1447,01/02/202613/08/144707:00 AM,01/02/202613/08/144707:00 AM,لا يوجد,5,02/02/202614/08/1447,16/02/202628/08/1447,22/01/202603/08/1447,3,الرياض طريق الملك عبدالعزيز مبنى وزارة الداخلية القديم,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,,الإتصالاتتقنية المعلومات,نعم,,حسب ملف الضمان البنكي المرفق بملحقات المشروع,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=a7twNBmO7PzttgyLVn4n0A==,توريد مواد الزراعه والري بالقوة البحريه بجازان.,2026/47/16,260139000585,توريد مواد الزراعه والري بالقو...عرض المزيد...توريد مواد الزراعه والري بالقوة البحريه بجازان.,700.00,معتمدة,45 يوم,لا,منافسة عامة,القوات البحرية,"42
                           دقائق:2
                           ساعة:3
                           يوم",ملف واحد للعرض الفني والمالي معا,ضمان إبتدائى,5.00,26/01/202607/08/1447,28/01/202609/08/144709:59 AM,28/01/202609/08/144710:00 AM,لا يوجد,5,01/02/202613/08/1447,07/02/202619/08/1447,24/01/202605/08/1447,5,منصة اعتماد,غير مطلوب,داخل المملكةمنطقة جازانجازان,,تجارة مواد البناء والأدوات الكهربائية والصحية,لا,,منصة اعتماد,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=CN*@@**NVaFNnjrO39bjdxB9sg==,TA توريد بشكل عاجل وفوري لمستشفى القصيم - DRAFFIN BIPOD FOR MOUTHGAG ADULT  FLATE BAR 13.5 IN BRIDGE 16 IN حامل ثنائي القوائم درافين  لقضيب مسطح للبالغين مقاس 13.5 بوصة وجسر 16 بوصة,1145,260139002246,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,مجانا,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"43
                           دقائق:2
                           ساعة:0
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,25/01/202606/08/1447,25/01/202606/08/144710:00 AM,لا يوجد,26/01/202607/08/144710:00 AM,,15/01/202626/07/1447,17/01/202628/07/1447,19/01/202630/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=vZf5zH62PsHeY0LmLJzknQ==,تامين وتوريد وتركيب مضخة مياه وقطع غيار نظام الإنذار والإطفاء المبكر   لزوم مبنى إدارة المستودعات بعليشه,2107,260139003160,تامين وتوريد وتركيب مضخة مياه...عرض المزيد...تامين وتوريد وتركيب مضخة مياه وقطع غيار نظام الإنذار والإطفاء المبكر   لزوم مبنى إدارة المستودعات بعليشه,200.00,مرحلة فحص العروض,15 يوم,لا,شراء مباشر,أمارة منطقة الرياض,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,16/01/202627/07/1447,18/01/202629/07/144709:59 AM,لا يوجد,18/01/202629/07/144710:00 AM,,18/01/202629/07/1447,19/01/202630/07/1447,13/01/202624/07/1447,4,لا يوجد,غير مطلوب,داخل المملكةمنطقة الرياضالرياض,تامين وتوريد وتركيب مضخة مياه وقطع غيار نظام الإنذار والإطفاء المبكر لزوم مبنى إدارة المستودعات بعليشه,تجارة الأدوات والآلات والأجهزة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=4HfCAQ9DATw*@@**KDJBVTepjw==,H-AAM HR411629 & HR411642 BAND TOFFLEMIRE MATRIX REGULAR 0.002 GAUGE #13,HR411629 & HR411642,260139003171,توريد مواد طبية مستشفى الملك ع...عرض المزيد...توريد مواد طبية مستشفى الملك عبد العزيز الحرس الوطني الاحساء,200.00,معتمدة,3 شهر,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,14/01/202625/07/1447,16/01/202627/07/144709:59 AM,لا يوجد,16/01/202627/07/144710:00 AM,,16/01/202627/07/1447,17/01/202628/07/1447,12/01/202623/07/1447,2,لا يوجد,غير مطلوب,داخل المملكةالمنطقة الشرقيةالاحساء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=OV4mKzX9PoZN1mRyBUUl6Q==,TA توريد بشكل عاجل وفوري لمستشفى القصيم - DRAFFIN BIPOD FOR MOUTHGAG PEDIATRIC FLATE BAR 16 IN BRIDGE 10.5 IN حامل ثنائي القوائم من درايفن لقضيب مسطح للأطفال مقاس 16 بوصة وجسر مقاس 10.5 بوصة,1143,260139002245,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,مجانا,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"42
                           دقائق:2
                           ساعة:0
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,25/01/202606/08/1447,25/01/202606/08/144710:00 AM,لا يوجد,26/01/202607/08/144710:00 AM,,15/01/202626/07/1447,17/01/202628/07/1447,19/01/202630/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=xXq%20dHUQo0G42Zk1F6zHSg==,توريد وتركيب وحدات مكتبية متصلة لزوم إدارة الأفواج بالقطاع الغربي رقم 7538,4700515218,260139002932,توريد وتركيب وحدات مكتبية متصل...عرض المزيد...توريد وتركيب وحدات مكتبية متصلة لزوم إدارة الأفواج بالقطاع الغربي رقم 7538,200.00,معتمدة,20 يوم,لا,شراء مباشر,وكالة الحرس الوطني القطاع الغربي,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,21/01/202602/08/1447,22/01/202603/08/144710:00 AM,لا يوجد,22/01/202603/08/144712:00 PM,,21/01/202602/08/1447,22/01/202603/08/1447,19/01/202630/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة مكة المكرمةجدة,توريد وتركيب وحدات مكتبية متصلة لزوم إدارة الأفواج بالقطاع الغربي رقم 7538,تجارة الأثاث المنزلي والمفروشات والستائر والسجادتجارة الأواني والأدوات المنزليةتجارة الأدوات والآلات والأجهزة,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=I5m42J0OxcpqcsRndZDk0w==,TA توريد بشكل عاجل وفوري لمستشفى القصيم - Arthroscopic pump with consumable  مضخة تنظير المفصل مع المستهلكات الخاصة بها,521,260139002244,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,200.00,مرحلة فحص العروض,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,إنتهى,ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,13/01/202624/07/1447,15/01/202626/07/144709:59 AM,لا يوجد,15/01/202626/07/144710:00 AM,,15/01/202626/07/1447,17/01/202628/07/1447,12/01/202623/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
https://tenders.etimad.sa/Tender/DetailsForVisitor?STenderId=EYjzFzyx8yZEPqpR2LJFOw==,TA توريد بشكل عاجل وفوري لمستشفى القصيم - Forceps  ملقط للولاده,660,260139002241,توريد الأدوية والمواد والمستلز...عرض المزيد...توريد الأدوية والمواد والمستلزمات الطبية والصناعية لمستشفى الحرس الوطني بالقصيم,مجانا,معتمدة,1 سنة,لا,شراء مباشر,الشؤون الصحیة بوزارة الحرس الوطني,"41
                           دقائق:2
                           ساعة:0
                           يوم",ملف واحد للعرض الفني والمالي معا,لا يوجد ضمان,,25/01/202606/08/1447,25/01/202606/08/144710:00 AM,لا يوجد,26/01/202607/08/144710:00 AM,,15/01/202626/07/1447,17/01/202628/07/1447,19/01/202630/07/1447,5,لا يوجد,غير مطلوب,داخل المملكةمنطقة القصيمالمليداء,,الأنشطة الطبية,لا,,,,,,,,,,,
